id,name,state,label,population,lat,lng
4800081,"Bridgeport","WV","Bridgeport, WV",8359,39.28648,-80.2562
5110227,"Brockport","NY","Brockport, NY",8357,43.21367,-77.93918
4498075,"Wesley Chapel","NC","Wesley Chapel, NC",8355,35.00709,-80.67451
4469607,"Half Moon","NC","Half Moon, NC",8352,34.826,-77.45941
5165445,"Oberlin","OH","Oberlin, OH",8350,41.29394,-82.21738
7536026,"Rio Vista","CA","Rio Vista, CA",8348,38.16389,-121.69583
5122833,"Johnstown","NY","Johnstown, NY",8345,43.00674,-74.36764
5141165,"Tompkinsville","NY","Tompkinsville, NY",8343,40.63812,-74.07795
4223004,"Skidaway Island","GA","Skidaway Island, GA",8341,31.93494,-81.04705
5121283,"Hornell","NY","Hornell, NY",8336,42.32785,-77.6611
4489200,"Roxboro","NC","Roxboro, NC",8334,36.39375,-78.98279
4853757,"Denison","IA","Denison, IA",8334,42.01777,-95.35528
5695604,"Gering","NE","Gering, NE",8334,41.8258,-103.6605
5169796,"Saint Marys","OH","Saint Marys, OH",8332,40.54227,-84.3894
4621503,"Fairview","TN","Fairview, TN",8331,35.98201,-87.1214
5348299,"Firebaugh","CA","Firebaugh, CA",8330,36.85884,-120.45601
5138918,"South Lockport","NY","South Lockport, NY",8324,43.15006,-78.6967
4349903,"Burtonsville","MD","Burtonsville, MD",8323,39.11122,-76.93248
4558002,"Folsom","PA","Folsom, PA",8323,39.88983,-75.32519
4697867,"Hillsboro","TX","Hillsboro, TX",8321,32.01099,-97.13001
4988400,"Center Line","MI","Center Line, MI",8320,42.48504,-83.0277
4500458,"Absecon","NJ","Absecon, NJ",8317,39.42845,-74.49571
4579043,"Fountain Inn","SC","Fountain Inn, SC",8317,34.68901,-82.19567
5243008,"Williston","VT","Williston, VT",8314,44.43755,-73.06818
4631291,"Humboldt","TN","Humboldt, TN",8313,35.81979,-88.9159
5088753,"Litchfield","NH","Litchfield, NH",8307,42.84425,-71.47979
4292067,"Fort Mitchell","KY","Fort Mitchell, KY",8306,39.0595,-84.54744
4957570,"Bath","ME","Bath, ME",8305,43.91064,-69.8206
4165580,"Naranja","FL","Naranja, FL",8303,25.51816,-80.42283
4166105,"North Bay Village","FL","North Bay Village, FL",8302,25.84621,-80.15394
4500538,"Ashland","NJ","Ashland, NJ",8302,39.86317,-75.006
5187247,"Doylestown","PA","Doylestown, PA",8301,40.31011,-75.12989
5718480,"Cedar Hills","OR","Cedar Hills, OR",8300,45.50484,-122.79843
4362001,"Mayo","MD","Mayo, MD",8298,38.88761,-76.5119
4508465,"Cheviot","OH","Cheviot, OH",8295,39.157,-84.61328
4830455,"Arab","AL","Arab, AL",8295,34.31815,-86.49582
5491288,"Shiprock","NM","Shiprock, NM",8295,36.78555,-108.68703
4403710,"Pleasant Hill","MO","Pleasant Hill, MO",8289,38.78751,-94.26939
5402961,"Topanga","CA","Topanga, CA",8289,34.09362,-118.60147
4174252,"Sugarmill Woods","FL","Sugarmill Woods, FL",8287,28.73221,-82.50621
5555083,"Little Cottonwood Creek Valley","UT","Little Cottonwood Creek Valley, UT",8285,40.60439,-111.82938
4226722,"Toccoa","GA","Toccoa, GA",8283,34.57732,-83.33239
8478940,"Hobart","WI","Hobart, WI",8283,44.49925,-88.14986
5123777,"Lake Carmel","NY","Lake Carmel, NY",8282,41.46148,-73.67096
4530883,"Blanchard","OK","Blanchard, OK",8280,35.13784,-97.65809
7262050,"Oroville East","CA","Oroville East, CA",8280,39.51126,-121.47519
4595346,"Seneca","SC","Seneca, SC",8279,34.68566,-82.9532
4456121,"Black Mountain","NC","Black Mountain, NC",8278,35.6179,-82.32123
4474382,"Kings Grant","NC","Kings Grant, NC",8278,34.26295,-77.8636
5850511,"Mākaha","HI","Mākaha, HI",8278,21.46627,-158.21037
4083073,"Pike Road","AL","Pike Road, AL",8274,32.28431,-86.10302
5197850,"Lewistown","PA","Lewistown, PA",8271,40.59924,-77.57138
5114221,"Croton-on-Hudson","NY","Croton-on-Hudson, NY",8269,41.20843,-73.89125
5344844,"East Foothills","CA","East Foothills, CA",8269,37.38105,-121.81745
4148012,"Bithlo","FL","Bithlo, FL",8268,28.55472,-81.10645
4351065,"Charles Village","MD","Charles Village, MD",8267,39.32316,-76.6133
4929376,"Athol","MA","Athol, MA",8265,42.59592,-72.22675
5222680,"Hopkinton","RI","Hopkinton, RI",8261,41.46121,-71.77757
5768244,"Rapid Valley","SD","Rapid Valley, SD",8260,44.06249,-103.14629
5388601,"Rolling Hills Estates","CA","Rolling Hills Estates, CA",8258,33.78779,-118.35813
5521233,"Fabens","TX","Fabens, TX",8257,31.50234,-106.15859
4141974,"Claymont","DE","Claymont, DE",8253,39.80067,-75.45964
4400203,"Nevada","MO","Nevada, MO",8253,37.83921,-94.35467
5179811,"Bellevue","PA","Bellevue, PA",8252,40.49396,-80.05172
5206510,"Pleasant Hills","PA","Pleasant Hills, PA",8252,40.33563,-79.96061
5067545,"Elkhorn","NE","Elkhorn, NE",8251,41.28639,-96.23447
5106520,"Wood-Ridge","NJ","Wood-Ridge, NJ",8249,40.84566,-74.08792
4461696,"Conover","NC","Conover, NC",8248,35.70652,-81.21869
5183428,"Castle Shannon","PA","Castle Shannon, PA",8235,40.36479,-80.02228
4672576,"Bastrop","TX","Bastrop, TX",8231,30.11049,-97.31527
4791237,"Vinton","VA","Vinton, VA",8231,37.28097,-79.89698
4983905,"Albion","MI","Albion, MI",8229,42.2431,-84.75303
5783768,"Tremonton","UT","Tremonton, UT",8227,41.71187,-112.16551
7261423,"Helena Valley Southeast","MT","Helena Valley Southeast, MT",8227,46.61527,-111.92156
5044290,"Saint Anthony","MN","Saint Anthony, MN",8226,45.02052,-93.218
4194111,"Fair Oaks","GA","Fair Oaks, GA",8225,33.91649,-84.54465
4594971,"Sangaree","SC","Sangaree, SC",8220,33.03545,-80.12787
8481842,"Spring Valley Lake","CA","Spring Valley Lake, CA",8220,34.49364,-117.26832
4571805,"Boiling Springs","SC","Boiling Springs, SC",8219,35.04651,-81.98177
5102208,"Oradell","NJ","Oradell, NJ",8218,40.95871,-74.03681
4510719,"Eaton","OH","Eaton, OH",8217,39.74394,-84.63662
5095786,"Bloomingdale","NJ","Bloomingdale, NJ",8215,41.00204,-74.32654
5100007,"Kenilworth","NJ","Kenilworth, NJ",8215,40.67649,-74.2907
5776092,"Hooper","UT","Hooper, UT",8214,41.16383,-112.12244
4696876,"Heath","TX","Heath, TX",8211,32.83651,-96.47499
5159554,"Kenton","OH","Kenton, OH",8211,40.647,-83.60965
5262262,"McFarland","WI","McFarland, WI",8209,43.0125,-89.28984
5266731,"Pewaukee","WI","Pewaukee, WI",8208,43.08057,-88.2612
4942021,"Lincoln","MA","Lincoln, MA",8197,42.42593,-71.30395
5554428,"Ketchikan","AK","Ketchikan, AK",8197,55.3418,-131.64757
5875796,"Tanaina","AK","Tanaina, AK",8197,61.62694,-149.42806
4335754,"Oak Hills Place","LA","Oak Hills Place, LA",8195,30.35992,-91.0876
5114831,"Delmar","NY","Delmar, NY",8195,42.62202,-73.83262
5196605,"Kulpsville","PA","Kulpsville, PA",8194,40.24288,-75.33656
4137215,"Wynne","AR","Wynne, AR",8193,35.22453,-90.78678
5192184,"Grove City","PA","Grove City, PA",8193,41.15784,-80.08867
4889120,"Crete","IL","Crete, IL",8191,41.44448,-87.63143
4741641,"Whitehouse","TX","Whitehouse, TX",8189,32.22682,-95.2255
4790025,"Triangle","VA","Triangle, VA",8188,38.54679,-77.33665
4653228,"Ripley","TN","Ripley, TN",8176,35.74536,-89.5298
5118394,"Geneseo","NY","Geneseo, NY",8173,42.7959,-77.81695
4161659,"Laurel","FL","Laurel, FL",8171,27.14378,-82.46158
4758495,"Farmville","VA","Farmville, VA",8169,37.3021,-78.39194
4762155,"Greenbriar","VA","Greenbriar, VA",8166,38.87345,-77.40082
4900416,"Long Grove","IL","Long Grove, IL",8166,42.17836,-87.99785
5095528,"Bedminster","NJ","Bedminster, NJ",8165,40.68066,-74.64544
5263323,"Monona","WI","Monona, WI",8164,43.06222,-89.33401
4996107,"Hillsdale","MI","Hillsdale, MI",8163,41.92005,-84.63051
5383431,"Pismo Beach","CA","Pismo Beach, CA",8162,35.14275,-120.64128
5112493,"Chestnut Ridge","NY","Chestnut Ridge, NY",8158,41.08426,-74.0557
4895971,"Hillside","IL","Hillside, IL",8155,41.87781,-87.90284
5442007,"Trinidad","CO","Trinidad, CO",8153,37.16946,-104.50054
4291373,"Fairdale","KY","Fairdale, KY",8148,38.10507,-85.75885
4816993,"Oak Hill","WV","Oak Hill, WV",8140,37.97233,-81.14871
4959799,"Buxton","ME","Buxton, ME",8136,43.63786,-70.51894
5594956,"Hailey","ID","Hailey, ID",8134,43.51963,-114.31532
4910663,"Savoy","IL","Savoy, IL",8133,40.05475,-88.25172
4423888,"Diamondhead","MS","Diamondhead, MS",8132,30.39464,-89.36394
5779451,"Park City","UT","Park City, UT",8128,40.64606,-111.49797
4298960,"London","KY","London, KY",8126,37.12898,-84.08326
4340551,"Saint Rose","LA","Saint Rose, LA",8122,29.94687,-90.32313
4743815,"Abingdon","VA","Abingdon, VA",8119,36.70983,-81.97735
4775660,"New Baltimore","VA","New Baltimore, VA",8119,38.76734,-77.72833
7262697,"Haiku-Pauwela","HI","Haiku-Pauwela, HI",8118,20.92187,-156.30508
5036295,"Mahtomedi","MN","Mahtomedi, MN",8116,45.06969,-92.9516
4794837,"Wytheville","VA","Wytheville, VA",8115,36.94845,-81.08481
4254884,"Brazil","IN","Brazil, IN",8109,39.52365,-87.12502
4885336,"Boulder Hill","IL","Boulder Hill, IL",8108,41.71253,-88.33618
5129540,"Oakdale","NY","Oakdale, NY",8107,42.2512,-73.78013
4100984,"Beebe","AR","Beebe, AR",8106,35.07064,-91.87959
4413598,"Warrenton","MO","Warrenton, MO",8106,38.81144,-91.14154
5107771,"Baldwin Harbor","NY","Baldwin Harbor, NY",8102,40.63955,-73.60846
4722668,"Richland Hills","TX","Richland Hills, TX",8098,32.81596,-97.22807
4904277,"Oak Brook","IL","Oak Brook, IL",8091,41.83281,-87.92895
4871019,"Perry","IA","Perry, IA",8089,41.8386,-94.10718
4255704,"Charlestown","IN","Charlestown, IN",8088,38.45312,-85.67024
4993022,"Flushing","MI","Flushing, MI",8086,43.06308,-83.85107
5197227,"Latrobe","PA","Latrobe, PA",8081,40.32118,-79.37948
4294858,"Hillview","KY","Hillview, KY",8080,38.06979,-85.68551
4897579,"Island Lake","IL","Island Lake, IL",8080,42.27613,-88.19203
5125766,"Manhasset","NY","Manhasset, NY",8080,40.79788,-73.69957
4556793,"Brookhaven","PA","Brookhaven, PA",8078,39.86928,-75.38241
4740941,"West Livingston","TX","West Livingston, TX",8071,30.69825,-95.00188
5202202,"Mount Joy","PA","Mount Joy, PA",8071,40.10982,-76.5033
5397771,"South San Gabriel","CA","South San Gabriel, CA",8070,34.04915,-118.09462
4252812,"West Frankfort","IL","West Frankfort, IL",8067,37.89783,-88.93146
4091136,"Spanish Fort","AL","Spanish Fort, AL",8065,30.67491,-87.91527
5000306,"Ludington","MI","Ludington, MI",8058,43.95528,-86.45258
4378312,"Brentwood","MO","Brentwood, MO",8057,38.61755,-90.34928
5128568,"New Square","NY","New Square, NY",8057,41.13956,-74.02942
4900885,"Mahomet","IL","Mahomet, IL",8056,40.19531,-88.40422
5109797,"Boston","NY","Boston, NY",8049,42.62895,-78.73753
5204331,"Old Forge","PA","Old Forge, PA",8048,41.37119,-75.73491
5793832,"Ephrata","WA","Ephrata, WA",8047,47.31764,-119.55365
4792829,"West Gate","VA","West Gate, VA",8046,38.78289,-77.49749
4599214,"Union","SC","Union, SC",8045,34.71541,-81.62371
4944173,"Millis","MA","Millis, MA",8040,42.1676,-71.35784
5244247,"Ashland","WI","Ashland, WI",8040,46.59244,-90.8838
4670029,"Alamo Heights","TX","Alamo Heights, TX",8038,29.48495,-98.46585
5103116,"Raritan","NJ","Raritan, NJ",8031,40.56955,-74.63294
5138744,"South Beach","NY","South Beach, NY",8029,40.58329,-74.07609
5639364,"Belgrade","MT","Belgrade, MT",8029,45.77604,-111.1769
5110108,"Briarcliff Manor","NY","Briarcliff Manor, NY",8028,41.14565,-73.82375
4361094,"Londontowne","MD","Londontowne, MD",8018,38.93345,-76.54941
7315408,"Bothell East","WA","Bothell East, WA",8018,47.80631,-122.18427
4943227,"Marstons Mills","MA","Marstons Mills, MA",8017,41.65622,-70.41614
4338406,"Rayne","LA","Rayne, LA",8016,30.23493,-92.26846
5120197,"Hastings-on-Hudson","NY","Hastings-on-Hudson, NY",8014,40.99454,-73.87875
4601703,"York","SC","York, SC",8009,34.9943,-81.24202
5040332,"Orono","MN","Orono, MN",8006,44.97135,-93.6044
5146978,"Bellevue","OH","Bellevue, OH",8005,41.27366,-82.84158
7262498,"West Haven-Sylvan","OR","West Haven-Sylvan, OR",8001,45.51613,-122.76809
4352815,"Davidsonville","MD","Davidsonville, MD",8000,38.92289,-76.6283
4097257,"Wetumpka","AL","Wetumpka, AL",7994,32.54374,-86.21191
5106275,"West Long Branch","NJ","West Long Branch, NJ",7994,40.29039,-74.01764
4773747,"Montrose","VA","Montrose, VA",7993,37.5207,-77.37831
4994320,"Grand Blanc","MI","Grand Blanc, MI",7993,42.92753,-83.62995
4383857,"Dexter","MO","Dexter, MO",7992,36.79589,-89.95787
4302828,"Oak Grove","KY","Oak Grove, KY",7989,37.34421,-86.75471
4801895,"Cheat Lake","WV","Cheat Lake, WV",7988,39.67202,-79.85339
4281386,"Wellington","KS","Wellington, KS",7987,37.2653,-97.37171
5812505,"Summit","WA","Summit, WA",7985,47.16177,-122.35707
5149149,"Campbell","OH","Campbell, OH",7982,41.07839,-80.59924
4143897,"North Star","DE","North Star, DE",7980,39.76122,-75.7191
5101848,"Newton","NJ","Newton, NJ",7979,41.05815,-74.75267
4786522,"South Boston","VA","South Boston, VA",7976,36.69875,-78.9014
4177816,"West Gate","FL","West Gate, FL",7975,26.70257,-80.0981
4244031,"Mascoutah","IL","Mascoutah, IL",7975,38.49033,-89.79315
5064236,"Blair","NE","Blair, NE",7975,41.54444,-96.12502
5760396,"White City","OR","White City, OR",7975,42.43735,-122.85893
4996572,"Houghton","MI","Houghton, MI",7970,47.12187,-88.56901
5754464,"Stayton","OR","Stayton, OR",7969,44.80068,-122.79453
4445447,"Senatobia","MS","Senatobia, MS",7963,34.6176,-89.9687
5776228,"Hyrum","UT","Hyrum, UT",7962,41.6341,-111.85217
4895376,"Hawthorn Woods","IL","Hawthorn Woods, IL",7961,42.21697,-88.04952
5185267,"Conshohocken","PA","Conshohocken, PA",7956,40.07928,-75.30157
4709027,"Manvel","TX","Manvel, TX",7950,29.46274,-95.35799
5096133,"Caldwell","NJ","Caldwell, NJ",7948,40.83982,-74.27654
5187232,"Downingtown","PA","Downingtown, PA",7946,40.0065,-75.70327
5370006,"Mammoth Lakes","CA","Mammoth Lakes, CA",7946,37.64855,-118.97208
4355400,"Four Corners","MD","Four Corners, MD",7945,39.02039,-77.01275
4397042,"Maplewood","MO","Maplewood, MO",7945,38.61255,-90.32456
4292182,"Francisville","KY","Francisville, KY",7944,39.10506,-84.72439
4676316,"Bridge City","TX","Bridge City, TX",7941,30.02077,-93.84573
5257784,"Jefferson","WI","Jefferson, WI",7941,43.00556,-88.80733
4401282,"Oak Grove","MO","Oak Grove, MO",7937,39.00501,-94.12939
5017396,"Baxter","MN","Baxter, MN",7934,46.3433,-94.28667
5221705,"Cumberland Hill","RI","Cumberland Hill, RI",7934,41.97454,-71.467
4833478,"Carnegie","PA","Carnegie, PA",7931,40.40868,-80.08339
5121765,"Ilion","NY","Ilion, NY",7926,43.01507,-75.03543
5182928,"Camp Hill","PA","Camp Hill, PA",7923,40.23981,-76.91997
5814941,"Waller","WA","Waller, WA",7922,47.20066,-122.36929
4885637,"Broadview","IL","Broadview, IL",7918,41.86392,-87.85339
5352771,"Gold River","CA","Gold River, CA",7912,38.62629,-121.24662
5755474,"Sutherlin","OR","Sutherlin, OR",7912,43.39012,-123.31258
4501393,"Crestwood Village","NJ","Crestwood Village, NJ",7907,39.94817,-74.3607
4853608,"Decorah","IA","Decorah, IA",7907,43.30331,-91.78571
5113348,"Colonie","NY","Colonie, NY",7906,42.71786,-73.83346
4244026,"Maryville","IL","Maryville, IL",7902,38.72366,-89.95593
4430103,"Holly Springs","MS","Holly Springs, MS",7901,31.31573,-89.97786
4700967,"Jersey Village","TX","Jersey Village, TX",7900,29.88772,-95.563
5062355,"Wahpeton","ND","Wahpeton, ND",7899,46.26524,-96.60591
4144100,"Pike Creek","DE","Pike Creek, DE",7898,39.73095,-75.7041
4704482,"Lake Dallas","TX","Lake Dallas, TX",7892,33.11929,-97.02556
4145395,"Wilmington Manor","DE","Wilmington Manor, DE",7889,39.68678,-75.58437
5710360,"Winnemucca","NV","Winnemucca, NV",7887,40.97296,-117.73568
5091273,"Plaistow","NH","Plaistow, NH",7885,42.83648,-71.09478
7261424,"Helena Valley West Central","MT","Helena Valley West Central, MT",7883,46.66291,-112.06044
4551408,"Skiatook","OK","Skiatook, OK",7880,36.36842,-96.00138
4756653,"Dumbarton","VA","Dumbarton, VA",7879,37.60376,-77.49137
5541061,"Ivins","UT","Ivins, UT",7876,37.16859,-113.67941
5474539,"Kirtland","NM","Kirtland, NM",7875,36.73417,-108.3598
4300725,"Middletown","KY","Middletown, KY",7874,38.24535,-85.53885
5803482,"Mill Plain","WA","Mill Plain, WA",7874,45.6429,-122.49398
4401938,"Olivette","MO","Olivette, MO",7870,38.66533,-90.37595
4594975,"Sans Souci","SC","Sans Souci, SC",7869,34.8779,-82.42401
5244010,"Antigo","WI","Antigo, WI",7869,45.14025,-89.15234
4534659,"Cushing","OK","Cushing, OK",7867,35.98506,-96.76697
4886269,"Calumet Park","IL","Calumet Park, IL",7865,41.66281,-87.6606
5008278,"Saint Johns","MI","Saint Johns, MI",7865,43.00114,-84.55915
5082331,"York","NE","York, NE",7864,40.86807,-97.592
4478003,"Marion","NC","Marion, NC",7861,35.68401,-82.00927
4682032,"Cleveland","TX","Cleveland, TX",7858,30.34132,-95.08549
4071488,"Lake Purdy","AL","Lake Purdy, AL",7857,33.43011,-86.68054
4963692,"Ellsworth","ME","Ellsworth, ME",7857,44.54341,-68.41946
4148986,"Brooksville","FL","Brooksville, FL",7854,28.55554,-82.38991
4853078,"Creston","IA","Creston, IA",7854,41.0586,-94.36135
4173717,"Southwest Ranches","FL","Southwest Ranches, FL",7852,26.0587,-80.33727
4371053,"Temple Hills","MD","Temple Hills, MD",7852,38.814,-76.94553
4146206,"Arcadia","FL","Arcadia, FL",7851,27.21588,-81.85842
5804135,"Mount Vista","WA","Mount Vista, WA",7850,45.73428,-122.63288
5865702,"Kalifornsky","AK","Kalifornsky, AK",7850,60.41833,-151.29
5086544,"Gilford","NH","Gilford, NH",7849,43.54758,-71.40674
4164047,"Memphis","FL","Memphis, FL",7848,27.53587,-82.56121
4065302,"Greenville","AL","Greenville, AL",7845,31.8296,-86.61775
5132013,"Port Jefferson","NY","Port Jefferson, NY",7842,40.94649,-73.06927
4931303,"Bridgewater","MA","Bridgewater, MA",7841,41.99038,-70.97504
5272907,"Sheboygan Falls","WI","Sheboygan Falls, WI",7840,43.73197,-87.82213
4271690,"Fort Scott","KS","Fort Scott, KS",7838,37.83976,-94.7083
5132015,"Port Jefferson Station","NY","Port Jefferson Station, NY",7838,40.92538,-73.04733
5606401,"Sandpoint","ID","Sandpoint, ID",7835,48.27659,-116.55325
4169510,"Quincy","FL","Quincy, FL",7830,30.58714,-84.58325
4581261,"Hartsville","SC","Hartsville, SC",7826,34.37404,-80.0734
4636463,"Lexington","TN","Lexington, TN",7822,35.6509,-88.39338
5577153,"Fort Lupton","CO","Fort Lupton, CO",7822,40.08471,-104.81303
7259124,"Village Green-Green Ridge","PA","Village Green-Green Ridge, PA",7822,39.86363,-75.42548
4507883,"Canal Winchester","OH","Canal Winchester, OH",7818,39.84284,-82.80462
4947490,"Plainville","MA","Plainville, MA",7817,42.00427,-71.33283
4960140,"Caribou","ME","Caribou, ME",7816,46.8606,-68.01197
4881096,"Webster City","IA","Webster City, IA",7814,42.46942,-93.81605
4641630,"Milan","TN","Milan, TN",7813,35.91979,-88.75895
5053526,"Wyoming","MN","Wyoming, MN",7813,45.33636,-92.99716
4338068,"Prien","LA","Prien, LA",7810,30.18187,-93.27377
5805879,"Othello","WA","Othello, WA",7809,46.82597,-119.17529
5583250,"Wellington","CO","Wellington, CO",7807,40.70387,-105.00859
5118228,"Garden City Park","NY","Garden City Park, NY",7806,40.74093,-73.66263
5095626,"Bernardsville","NJ","Bernardsville, NJ",7801,40.71871,-74.56932
5608754,"Star","ID","Star, ID",7797,43.69211,-116.49346
4983322,"Winslow","ME","Winslow, ME",7794,44.54701,-69.62116
4322811,"Donaldsonville","LA","Donaldsonville, LA",7792,30.10114,-90.99412
4994344,"Grand Ledge","MI","Grand Ledge, MI",7791,42.75337,-84.74638
5023465,"Crookston","MN","Crookston, MN",7787,47.77414,-96.60812
5219668,"Wilson","PA","Wilson, PA",7781,40.68399,-75.24184
5259169,"Lake Geneva","WI","Lake Geneva, WI",7778,42.59168,-88.43343
8479422,"Lake Stickney","WA","Lake Stickney, WA",7777,47.87655,-122.26214
5219216,"White Oak","PA","White Oak, PA",7775,40.33757,-79.80921
5782272,"Summit Park","UT","Summit Park, UT",7775,40.74578,-111.61159
5107785,"Baldwinsville","NY","Baldwinsville, NY",7770,43.15868,-76.33271
4627983,"Harrison","TN","Harrison, TN",7769,35.11368,-85.13801
4245336,"Murphysboro","IL","Murphysboro, IL",7768,37.7645,-89.33509
4123830,"Newport","AR","Newport, AR",7767,35.6048,-91.2818
7259267,"Fort Riley North","KS","Fort Riley North, KS",7761,39.11081,-96.81392
5255320,"Hales Corners","WI","Hales Corners, WI",7759,42.93751,-88.0487
5012194,"Three Rivers","MI","Three Rivers, MI",7752,41.94394,-85.63249
4458372,"Butner","NC","Butner, NC",7751,36.13209,-78.75667
4726957,"Sanger","TX","Sanger, TX",7747,33.36317,-97.1739
5488598,"Ruidoso","NM","Ruidoso, NM",7739,33.33175,-105.67304
4457040,"Brevard","NC","Brevard, NC",7735,35.23345,-82.73429
4447069,"Saint Martin","MS","Saint Martin, MS",7730,30.43798,-88.86809
4380043,"Carl Junction","MO","Carl Junction, MO",7729,37.17672,-94.56551
5137423,"Scotia","NY","Scotia, NY",7727,42.82647,-73.96429
4722925,"River Oaks","TX","River Oaks, TX",7724,32.77707,-97.39446
4191628,"Dock Junction","GA","Dock Junction, GA",7721,31.20245,-81.51677
5263965,"Mukwonago","WI","Mukwonago, WI",7721,42.86668,-88.33343
5143022,"Wading River","NY","Wading River, NY",7719,40.95038,-72.8426
5098132,"Fort Dix","NJ","Fort Dix, NJ",7716,40.02984,-74.61849
4702986,"Kennedale","TX","Kennedale, TX",7715,32.6468,-97.22585
5402415,"Thousand Palms","CA","Thousand Palms, CA",7715,33.82002,-116.39029
4845953,"Winsted","CT","Winsted, CT",7712,41.92121,-73.06011
5087559,"Hollis","NH","Hollis, NH",7711,42.74314,-71.59174
4335796,"Oakdale","LA","Oakdale, LA",7710,30.81603,-92.66042
4317864,"Bridge City","LA","Bridge City, LA",7706,29.93326,-90.17007
4155000,"Fern Park","FL","Fern Park, FL",7704,28.64916,-81.35118
5096100,"Butler","NJ","Butler, NJ",7701,41.00371,-74.34154
5268955,"Ripon","WI","Ripon, WI",7700,43.8422,-88.83594
4679944,"Celina","TX","Celina, TX",7697,33.32456,-96.78444
5097649,"Emerson","NJ","Emerson, NJ",7697,40.97621,-74.02625
4406951,"Saint Johns","MO","Saint Johns, MO",7690,38.71338,-90.34317
4764607,"Hollymead","VA","Hollymead, VA",7690,38.11708,-78.44168
5526514,"Monahans","TX","Monahans, TX",7690,31.5943,-102.89265
4705176,"Lampasas","TX","Lampasas, TX",7687,31.06378,-98.1817
5830007,"Lander","WY","Lander, WY",7686,42.83301,-108.73067
5419431,"Derby","CO","Derby, CO",7685,39.83943,-104.91859
5809928,"Selah","WA","Selah, WA",7682,46.65402,-120.53007
4911830,"South Beloit","IL","South Beloit, IL",7680,42.49307,-89.03678
4135840,"West Helena","AR","West Helena, AR",7679,34.55066,-90.64177
5394165,"Sebastopol","CA","Sebastopol, CA",7678,38.40214,-122.82388
4325424,"Galliano","LA","Galliano, LA",7676,29.44216,-90.29925
5422557,"Fruitvale","CO","Fruitvale, CO",7675,39.08165,-108.49676
5401516,"Templeton","CA","Templeton, CA",7674,35.54969,-120.706
5792990,"Duvall","WA","Duvall, WA",7674,47.74232,-121.98568
5803556,"Milton","WA","Milton, WA",7670,47.24816,-122.3129
5866063,"Kenai","AK","Kenai, AK",7661,60.55444,-151.25833
5098430,"Glen Ridge","NJ","Glen Ridge, NJ",7660,40.80538,-74.20376
4804563,"Dunbar","WV","Dunbar, WV",7659,38.36065,-81.73735
4843411,"Southwood Acres","CT","Southwood Acres, CT",7657,41.9626,-72.57148
5410416,"Woodlake","CA","Woodlake, CA",7654,36.41356,-119.09872
5097830,"Fanwood","NJ","Fanwood, NJ",7651,40.64094,-74.38348
5206397,"Pittston","PA","Pittston, PA",7651,41.32591,-75.78936
5158143,"Hubbard","OH","Hubbard, OH",7650,41.15645,-80.56924
4178397,"Williamsburg","FL","Williamsburg, FL",7646,28.41445,-81.44285
4841463,"Ridgefield","CT","Ridgefield, CT",7645,41.28148,-73.49818
4893731,"Gilberts","IL","Gilberts, IL",7638,42.10336,-88.37286
4217075,"Port Wentworth","GA","Port Wentworth, GA",7637,32.14909,-81.16317
5199740,"Maple Glen","PA","Maple Glen, PA",7635,40.01563,-79.97672
4248256,"Robinson","IL","Robinson, IL",7631,39.00532,-87.73919
4938652,"Halifax","MA","Halifax, MA",7631,41.99121,-70.86199
4992394,"Fair Plain","MI","Fair Plain, MI",7631,42.08699,-86.45586
5258916,"Kronenwetter","WI","Kronenwetter, WI",7630,44.82219,-89.5904
5378880,"Ojai","CA","Ojai, CA",7627,34.44805,-119.24289
5347322,"Fairfax","CA","Fairfax, CA",7626,37.98715,-122.58887
4833661,"Easton","CT","Easton, CT",7625,41.25287,-73.29734
4974231,"Old Town","ME","Old Town, ME",7624,44.93423,-68.64531
5731777,"Hood River","OR","Hood River, OR",7624,45.7054,-121.52146
4168062,"Pebble Creek","FL","Pebble Creek, FL",7622,28.14835,-82.34565
4301317,"Morehead","KY","Morehead, KY",7622,37.27115,-87.17638
4697988,"Hitchcock","TX","Hitchcock, TX",7621,29.34829,-95.01604
4700731,"Jasper","TX","Jasper, TX",7619,30.9202,-93.99658
4276974,"Park City","KS","Park City, KS",7618,37.80001,-97.31838
4591977,"Powdersville","SC","Powdersville, SC",7618,34.79178,-82.49291
4651648,"Pulaski","TN","Pulaski, TN",7617,35.1998,-87.03084
5188609,"Ellwood City","PA","Ellwood City, PA",7617,40.86173,-80.28645
5651289,"Evergreen","MT","Evergreen, MT",7616,48.22579,-114.27624
5047236,"Shorewood","MN","Shorewood, MN",7614,44.9008,-93.58912
4954850,"West Boylston","MA","West Boylston, MA",7612,42.36676,-71.78563
5138704,"Sound Beach","NY","Sound Beach, NY",7612,40.95621,-72.96788
4986994,"Brighton","MI","Brighton, MI",7609,42.52948,-83.78022
4558183,"Gettysburg","PA","Gettysburg, PA",7608,39.83093,-77.2311
4268521,"Bonner Springs","KS","Bonner Springs, KS",7606,39.05973,-94.88358
5187432,"DuBois","PA","DuBois, PA",7597,41.11923,-78.76003
5574093,"Yreka","CA","Yreka, CA",7597,41.73542,-122.63447
5322317,"Acton","CA","Acton, CA",7596,34.46999,-118.19674
4906818,"Princeton","IL","Princeton, IL",7594,41.36809,-89.46481
